# España: Datos de población del INE, a 1 de Enero:
#   http://www.ine.es/jaxiBD/tabla.do?per=12&type=db&divi=DPOP&idtab=1
#
# Aragón: Datos de población del IAEST, a 1 de Enero del año en cuestión: 
#   http://www.aragon.es/DepartamentosOrganismosPublicos/Organismos/InstitutoAragonesEstadistica/AreasTematicas/02_Demografia_Y_Poblacion/01_CifrasPoblacion_Y_Censos/02_Estimaciones_Y_Proyecciones/ci.01_Estimaciones_poblacion_actual.detalleDepartamento
# Reutilizamos la población de 2012 para 2013 y 2014, porque no hay datos más actualizados
#
# Población comarcal y municipal (Evolución de la población > Evolución histórica): 
#   http://www.aragon.es/DepartamentosOrganismosPublicos/Organismos/InstitutoAragonesEstadistica/AreasGenericas/ci.EstadisticaLocal.detalleDepartamento
# Descargar el fichero en formato Excel 2000, los otros no terminan de funcionar bien.
# Mucho ojo con los ceros al final de las cantidades: al usar . como separador de miles Excel los elimina
#
50298,Zuera,2011,7604
50901,Biel,2011,166
50902,Marracos,2011,110
50903,Villamayor de Gállego,2011,2885
22001,Abiego,2012,277
22002,Abizanda,2012,136
22003,Adahuesca,2012,182
22004,Agüero,2012,159
22006,Aísa,2012,367
22007,Albalate de Cinca,2012,1251
22008,Albalatillo,2012,224
22009,Albelda,2012,810
22011,Albero Alto,2012,134
22012,Albero Bajo,2012,114
22013,Alberuela de Tubo,2012,348
22014,Alcalá de Gurrea,2012,285
22015,Alcalá del Obispo,2012,368
22016,Alcampell,2012,746
22017,Alcolea de Cinca,2012,1141
22018,Alcubierre,2012,424
22019,Alerre,2012,211
22020,Alfántega,2012,135
22021,Almudévar,2012,2519
22022,Almunia de San Juan,2012,664
22023,Almuniente,2012,564
22024,Alquézar,2012,301
22025,Altorricón,2012,1494
22027,Angüés,2012,419
22028,Ansó,2012,467
22029,Antillón,2012,148
22032,Aragüés del Puerto,2012,128
22035,Arén,2012,362
22036,Argavieso,2012,110
22037,Arguis,2012,125
22039,Ayerbe,2012,1117
22040,Azanuy-Alins,2012,174
22041,Azara,2012,200
22042,Azlor,2012,133
22043,Baells,2012,123
22044,Bailo,2012,311
22045,Baldellou,2012,113
22046,Ballobar,2012,940
22047,Banastás,2012,286
22048,Barbastro,2012,17304
22049,Barbués,2012,98
22050,Barbuñales,2012,105
22051,Bárcabo,2012,117
22052,Belver de Cinca,2012,1375
22053,Benabarre,2012,1215
22054,Benasque,2012,2217
22055,Berbegal,2012,420
22057,Bielsa,2012,503
22058,Bierge,2012,251
22059,Biescas,2012,1589
22060,Binaced,2012,1498
22061,Binéfar,2012,9456
22062,Bisaurri,2012,202
22063,Biscarrués,2012,226
22064,Blecua y Torres,2012,219
22066,Boltaña,2012,1092
22067,Bonansa,2012,96
22068,Borau,2012,84
22069,Broto,2012,542
22072,Caldearenas,2012,223
22074,Campo,2012,330
22075,Camporrells,2012,167
22076,Canal de Berdún,2012,365
22077,Candasnos,2012,381
22078,Canfranc,2012,599
22079,Capdesaso,2012,184
22080,Capella,2012,360
22081,Casbas de Huesca,2012,304
22082,Castejón del Puente,2012,360
22083,Castejón de Monegros,2012,623
22084,Castejón de Sos,2012,767
22085,Castelflorite,2012,131
22086,Castiello de Jaca,2012,249
22087,Castigaleu,2012,104
22088,Castillazuelo,2012,189
22089,Castillonroy,2012,360
22090,Colungo,2012,131
22094,Chalamera,2012,115
22095,Chía,2012,97
22096,Chimillas,2012,370
22099,Esplús,2012,663
22102,Estada,2012,230
22103,Estadilla,2012,855
22105,Estopiñán del Castillo,2012,161
22106,Fago,2012,29
22107,Fanlo,2012,126
22109,Fiscal,2012,346
22110,Fonz,2012,982
22111,Foradada del Toscar,2012,208
22112,Fraga,2012,14655
22113,Fueva (La),2012,641
22114,Gistaín,2012,147
22115,Grado (El),2012,471
22116,Grañén,2012,1990
22117,Graus,2012,3595
22119,Gurrea de Gállego,2012,1644
22122,Hoz de Jaca,2012,72
22124,Huerto,2012,266
22125,Huesca,2012,52296
22126,Ibieca,2012,113
22127,Igriés,2012,658
22128,Ilche,2012,226
22129,Isábena,2012,307
22130,Jaca,2012,13248
22131,Jasa,2012,112
22133,Labuerda,2012,156
22135,Laluenga,2012,221
22136,Lalueza,2012,1066
22137,Lanaja,2012,1358
22139,Laperdiguera,2012,101
22141,Lascellas-Ponzano,2012,143
22142,Lascuarre,2012,152
22143,Laspaúles,2012,322
22144,Laspuña,2012,296
22149,Loarre,2012,361
22150,Loporzano,2012,549
22151,Loscorrales,2012,107
22155,Monesma y Cajigar,2012,95
22156,Monflorite-Lascasas,2012,301
22157,Montanuy,2012,265
22158,Monzón,2012,17263
22160,Naval,2012,250
22162,Novales,2012,177
22163,Nueno,2012,567
22164,Olvena,2012,53
22165,Ontiñena,2012,584
22167,Osso de Cinca,2012,806
22168,Palo,2012,30
22170,Panticosa,2012,790
22172,Peñalba,2012,759
22173,Peñas de Riglos (Las),2012,268
22174,Peralta de Alcofea,2012,596
22175,Peralta de Calasanz,2012,242
22176,Peraltilla,2012,202
22177,Perarrúa,2012,109
22178,Pertusa,2012,121
22181,Piracés,2012,100
22182,Plan,2012,314
22184,Poleñino,2012,217
22186,Pozán de Vero,2012,243
22187,Puebla de Castro (La),2012,430
22188,Puente de Montañana,2012,133
22189,Puértolas,2012,225
22190,Pueyo de Araguás (El),2012,154
22193,Pueyo de Santa Cruz,2012,362
22195,Quicena,2012,291
22197,Robres,2012,605
22199,Sabiñánigo,2012,10241
22200,Sahún,2012,340
22201,Salas Altas,2012,311
22202,Salas Bajas,2012,138
22203,Salillas,2012,106
22204,Sallent de Gállego,2012,1512
22205,San Esteban de Litera,2012,502
22206,Sangarrén,2012,227
22207,San Juan de Plan,2012,162
22208,Santa Cilia,2012,201
22209,Santa Cruz de la Serós,2012,194
22212,Santaliestra y San Quílez,2012,94
22213,Sariñena,2012,4402
22214,Secastilla,2012,153
22215,Seira,2012,149
22217,Sena,2012,542
22218,Senés de Alcubierre,2012,53
22220,Sesa,2012,208
22221,Sesué,2012,127
22222,Siétamo,2012,650
22223,Sopeira,2012,114
22225,Tamarite de Litera,2012,3656
22226,Tardienta,2012,985
22227,Tella-Sin,2012,263
22228,Tierz,2012,714
22229,Tolva,2012,152
22230,Torla,2012,320
22232,Torralba de Aragón,2012,110
22233,Torre la Ribera,2012,117
22234,Torrente de Cinca,2012,1321
22235,Torres de Alcanadre,2012,105
22236,Torres de Barbués,2012,297
22239,Tramaced,2012,94
22242,Valfarta,2012,74
22243,Valle de Bardají,2012,49
22244,Valle de Lierp,2012,64
22245,Velilla de Cinca,2012,452
22246,Veracruz,2012,97
22247,Viacamp y Litera,2012,51
22248,Vicién,2012,115
22249,Villanova,2012,148
22250,Villanúa,2012,499
22251,Villanueva de Sigena,2012,464
22252,Yebra de Basa,2012,147
22253,Yésero,2012,67
22254,Zaidín,2012,1750
22901,Valle de Hecho,2012,937
22902,Puente la Reina de Jaca,2012,286
22903,San Miguel del Cinca,2012,849
22904,Sotonera (La),2012,1042
22905,Lupiñén-Ortilla,2012,378
22906,Santa María de Dulcis,2012,226
22907,Aínsa-Sobrarbe,2012,2242
22908,Hoz y Costeán,2012,204
22909,Vencillón,2012,455
44001,Ababuj,2012,73
44002,Abejuela,2012,55
44003,Aguatón,2012,20
44004,Aguaviva,2012,660
44005,Aguilar del Alfambra,2012,73
44006,Alacón,2012,331
44007,Alba,2012,231
44008,Albalate del Arzobispo,2012,2087
44009,Albarracín,2012,1102
44010,Albentosa,2012,290
44011,Alcaine,2012,69
44012,Alcalá de la Selva,2012,496
44013,Alcañiz,2012,16424
44014,Alcorisa,2012,3556
44016,Alfambra,2012,622
44017,Aliaga,2012,366
44018,Almohaja,2012,28
44019,Alobras,2012,79
44020,Alpeñés,2012,25
44021,Allepuz,2012,121
44022,Alloza,2012,673
44023,Allueva,2012,21
44024,Anadón,2012,27
44025,Andorra,2012,8266
44026,Arcos de las Salinas,2012,105
44027,Arens de Lledó,2012,205
44028,Argente,2012,224
44029,Ariño,2012,893
44031,Azaila,2012,133
44032,Bádenas,2012,21
44033,Báguena,2012,370
44034,Bañón,2012,162
44035,Barrachina,2012,143
44036,Bea,2012,30
44037,Beceite,2012,607
44038,Belmonte de San José,2012,126
44039,Bello,2012,282
44040,Berge,2012,254
44041,Bezas,2012,78
44042,Blancas,2012,158
44043,Blesa,2012,125
44044,Bordón,2012,131
44045,Bronchales,2012,472
44046,Bueña,2012,63
44047,Burbáguena,2012,292
44048,Cabra de Mora,2012,79
44049,Calaceite,2012,1105
44050,Calamocha,2012,4579
44051,Calanda,2012,3956
44052,Calomarde,2012,90
44053,Camañas,2012,135
44054,Camarena de la Sierra,2012,145
44055,Camarillas,2012,117
44056,Caminreal,2012,735
44059,Cantavieja,2012,745
44060,Cañada de Benatanduz,2012,39
44061,Cañada de Verich (La),2012,106
44062,Cañada Vellida,2012,38
44063,Cañizar del Olivar,2012,110
44064,Cascante del Río,2012,91
44065,Castejón de Tornos,2012,64
44066,Castel de Cabra,2012,138
44067,Castelnou,2012,177
44068,Castelserás,2012,834
44070,Castellar (El),2012,64
44071,Castellote,2012,794
44074,Cedrillas,2012,631
44075,Celadas,2012,406
44076,Cella,2012,2878
44077,Cerollera (La),2012,116
44080,Codoñera (La),2012,377
44082,Corbalán,2012,107
44084,Cortes de Aragón,2012,72
44085,Cosa,2012,61
44086,Cretas,2012,598
44087,Crivillén,2012,88
44088,Cuba (La),2012,50
44089,Cubla,2012,62
44090,Cucalón,2012,108
44092,Cuervo (El),2012,91
44093,Cuevas de Almudén,2012,148
44094,Cuevas Labradas,2012,128
44096,Ejulve,2012,208
44097,Escorihuela,2012,177
44099,Escucha,2012,995
44100,Estercuel,2012,259
44101,Ferreruela de Huerva,2012,70
44102,Fonfría,2012,30
44103,Formiche Alto,2012,175
44105,Fórnoles,2012,105
44106,Fortanete,2012,222
44107,Foz-Calanda,2012,279
44108,Fresneda (La),2012,486
44109,Frías de Albarracín,2012,151
44110,Fuenferrada,2012,62
44111,Fuentes Calientes,2012,116
44112,Fuentes Claras,2012,576
44113,Fuentes de Rubielos,2012,125
44114,Fuentespalda,2012,317
44115,Galve,2012,170
44116,Gargallo,2012,122
44117,Gea de Albarracín,2012,405
44118,Ginebrosa (La),2012,216
44119,Griegos,2012,143
44120,Guadalaviar,2012,236
44121,Gúdar,2012,77
44122,Híjar,2012,1806
44123,Hinojosa de Jarque,2012,151
44124,Hoz de la Vieja (La),2012,79
44125,Huesa del Común,2012,86
44126,Iglesuela del Cid (La),2012,496
44127,Jabaloyas,2012,83
44128,Jarque de la Val,2012,91
44129,Jatiel,2012,49
44130,Jorcas,2012,41
44131,Josa,2012,38
44132,Lagueruela,2012,69
44133,Lanzuela,2012,28
44135,Libros,2012,141
44136,Lidón,2012,55
44137,Linares de Mora,2012,296
44138,Loscos,2012,175
44141,Lledó,2012,169
44142,Maicas,2012,38
44143,Manzanera,2012,554
44144,Martín del Río,2012,429
44145,Mas de las Matas,2012,1360
44146,Mata de los Olmos (La),2012,281
44147,Mazaleón,2012,567
44148,Mezquita de Jarque,2012,118
44149,Mirambel,2012,129
44150,Miravete de la Sierra,2012,33
44151,Molinos,2012,286
44152,Monforte de Moyuela,2012,63
44153,Monreal del Campo,2012,2709
44154,Monroyo,2012,390
44155,Montalbán,2012,1350
44156,Monteagudo del Castillo,2012,67
44157,Monterde de Albarracín,2012,66
44158,Mora de Rubielos,2012,1649
44159,Moscardón,2012,64
44160,Mosqueruela,2012,621
44161,Muniesa,2012,653
44163,Noguera de Albarracín,2012,152
44164,Nogueras,2012,31
44165,Nogueruelas,2012,219
44167,Obón,2012,39
44168,Odón,2012,229
44169,Ojos Negros,2012,445
44171,Olba,2012,249
44172,Oliete,2012,459
44173,Olmos (Los),2012,124
44174,Orihuela del Tremedal,2012,572
44175,Orrios,2012,152
44176,Palomar de Arroyos,2012,189
44177,Pancrudo,2012,133
44178,Parras de Castellote (Las),2012,69
44179,Peñarroya de Tastavins,2012,497
44180,Peracense,2012,77
44181,Peralejos,2012,83
44182,Perales del Alfambra,2012,269
44183,Pitarque,2012,93
44184,Plou,2012,48
44185,Pobo (El),2012,142
44187,Portellada (La),2012,254
44189,Pozondón,2012,71
44190,Pozuel del Campo,2012,90
44191,Puebla de Híjar (La),2012,982
44192,Puebla de Valverde (La),2012,550
44193,Puertomingalvo,2012,144
44194,Ráfales,2012,159
44195,Rillo,2012,111
44196,Riodeva,2012,173
44197,Ródenas,2012,79
44198,Royuela,2012,247
44199,Rubiales,2012,61
44200,Rubielos de la Cérida,2012,43
44201,Rubielos de Mora,2012,755
44203,Salcedillo,2012,10
44204,Saldón,2012,28
44205,Samper de Calanda,2012,884
44206,San Agustín,2012,177
44207,San Martín del Río,2012,191
44208,Santa Cruz de Nogueras,2012,39
44209,Santa Eulalia,2012,1122
44210,Sarrión,2012,1129
44211,Segura de los Baños,2012,40
44212,Seno,2012,45
44213,Singra,2012,84
44215,Terriente,2012,191
44216,Teruel,2012,35841
44217,Toril y Masegoso,2012,35
44218,Tormón,2012,34
44219,Tornos,2012,231
44220,Torralba de los Sisones,2012,181
44221,Torrecilla de Alcañiz,2012,447
44222,Torrecilla del Rebollar,2012,142
44223,Torre de Arcas,2012,88
44224,Torre de las Arcas,2012,30
44225,Torre del Compte,2012,148
44226,Torrelacárcel,2012,200
44227,Torre los Negros,2012,98
44228,Torremocha de Jiloca,2012,128
44229,Torres de Albarracín,2012,167
44230,Torrevelilla,2012,199
44231,Torrijas,2012,57
44232,Torrijo del Campo,2012,506
44234,Tramacastiel,2012,85
44235,Tramacastilla,2012,125
44236,Tronchón,2012,100
44237,Urrea de Gaén,2012,516
44238,Utrillas,2012,3238
44239,Valacloche,2012,28
44240,Valbona,2012,211
44241,Valdealgorfa,2012,651
44243,Valdecuenca,2012,56
44244,Valdelinares,2012,106
44245,Valdeltormo,2012,317
44246,Valderrobres,2012,2335
44247,Valjunquera,2012,386
44249,Vallecillo (El),2012,54
44250,Veguillas de la Sierra,2012,20
44251,Villafranca del Campo,2012,323
44252,Villahermosa del Campo,2012,99
44256,Villanueva del Rebollar de la Sierra,2012,47
44257,Villar del Cobo,2012,202
44258,Villar del Salz,2012,79
44260,Villarluengo,2012,200
44261,Villarquemado,2012,904
44262,Villarroya de los Pinares,2012,163
44263,Villastar,2012,480
44264,Villel,2012,347
44265,Vinaceite,2012,308
44266,Visiedo,2012,145
44267,Vivel del Río Martín,2012,86
44268,Zoma (La),2012,22
50001,Abanto,2012,127
50002,Acered,2012,243
50003,Agón,2012,167
50004,Aguarón,2012,848
50005,Aguilón,2012,254
50006,Ainzón,2012,1214
50007,Aladrén,2012,60
50008,Alagón,2012,7167
50009,Alarba,2012,161
50010,Alberite de San Juan,2012,97
50011,Albeta,2012,149
50012,Alborge,2012,118
50013,Alcalá de Ebro,2012,284
50014,Alcalá de Moncayo,2012,193
50015,Alconchel de Ariza,2012,90
50016,Aldehuela de Liestos,2012,51
50017,Alfajarín,2012,2259
50018,Alfamén,2012,1609
50019,Alforque,2012,86
50020,Alhama de Aragón,2012,1124
50021,Almochuel,2012,42
50022,Almolda (La),2012,611
50023,Almonacid de la Cuba,2012,252
50024,Almonacid de la Sierra,2012,781
50025,Almunia de Doña Godina (La),2012,7792
50026,Alpartir,2012,570
50027,Ambel,2012,281
50028,Anento,2012,126
50029,Aniñón,2012,801
50030,Añón de Moncayo,2012,213
50031,Aranda de Moncayo,2012,198
50032,Arándiga,2012,385
50033,Ardisa,2012,83
50034,Ariza,2012,1227
50035,Artieda,2012,90
50036,Asín,2012,115
50037,Atea,2012,152
50038,Ateca,2012,2099
50039,Azuara,2012,680
50040,Badules,2012,100
50041,Bagüés,2012,20
50042,Balconchán,2012,14
50043,Bárboles,2012,327
50044,Bardallur,2012,325
50045,Belchite,2012,1655
50046,Belmonte de Gracián,2012,238
50047,Berdejo,2012,63
50048,Berrueco,2012,42
50050,Bijuesca,2012,114
50051,Biota,2012,1073
50052,Bisimbre,2012,99
50053,Boquiñeni,2012,956
50054,Bordalba,2012,71
50055,Borja,2012,5057
50056,Botorrita,2012,532
50057,Brea de Aragón,2012,1795
50058,Bubierca,2012,84
50059,Bujaraloz,2012,1054
50060,Bulbuente,2012,235
50061,Bureta,2012,268
50062,Burgo de Ebro (El),2012,2363
50063,Buste (El),2012,82
50064,Cabañas de Ebro,2012,553
50065,Cabolafuente,2012,44
50066,Cadrete,2012,3293
50067,Calatayud,2012,21174
50068,Calatorao,2012,3015
50069,Calcena,2012,65
50070,Calmarza,2012,77
50071,Campillo de Aragón,2012,152
50072,Carenas,2012,184
50073,Cariñena,2012,3572
50074,Caspe,2012,9885
50075,Castejón de Alarba,2012,95
50076,Castejón de las Armas,2012,118
50077,Castejón de Valdejasa,2012,257
50078,Castiliscar,2012,310
50079,Cervera de la Cañada,2012,318
50080,Cerveruela,2012,41
50081,Cetina,2012,677
50082,Cimballa,2012,118
50083,Cinco Olivas,2012,119
50084,Clarés de Ribota,2012,89
50085,Codo,2012,205
50086,Codos,2012,241
50087,Contamina,2012,39
50088,Cosuenda,2012,398
50089,Cuarte de Huerva,2012,10394
50090,Cubel,2012,187
50091,Cuerlas (Las),2012,55
50092,Chiprana,2012,465
50093,Chodes,2012,147
50094,Daroca,2012,2288
50095,Ejea de los Caballeros,2012,17180
50096,Embid de Ariza,2012,52
50098,Encinacorba,2012,239
50099,Épila,2012,4746
50100,Erla,2012,400
50101,Escatrón,2012,1133
50102,Fabara,2012,1255
50104,Farlete,2012,428
50105,Fayón,2012,384
50106,Fayos (Los),2012,152
50107,Figueruelas,2012,1322
50108,Fombuena,2012,52
50109,Frago (El),2012,109
50110,Frasno (El),2012,452
50111,Fréscano,2012,208
50113,Fuendejalón,2012,973
50114,Fuendetodos,2012,172
50115,Fuentes de Ebro,2012,4577
50116,Fuentes de Jiloca,2012,280
50117,Gallocanta,2012,154
50118,Gallur,2012,2882
50119,Gelsa,2012,1173
50120,Godojos,2012,43
50121,Gotor,2012,366
50122,Grisel,2012,66
50123,Grisén,2012,603
50124,Herrera de los Navarros,2012,576
50125,Ibdes,2012,471
50126,Illueca,2012,3290
50128,Isuerre,2012,34
50129,Jaraba,2012,355
50130,Jarque,2012,531
50131,Jaulín,2012,279
50132,Joyosa (La),2012,936
50133,Lagata,2012,135
50134,Langa del Castillo,2012,141
50135,Layana,2012,127
50136,Lécera,2012,757
50137,Leciñena,2012,1306
50138,Lechón,2012,52
50139,Letux,2012,404
50140,Litago,2012,174
50141,Lituénigo,2012,120
50142,Lobera de Onsella,2012,45
50143,Longares,2012,895
50144,Longás,2012,34
50146,Lucena de Jalón,2012,269
50147,Luceni,2012,1045
50148,Luesia,2012,366
50149,Luesma,2012,50
50150,Lumpiaque,2012,921
50151,Luna,2012,825
50152,Maella,2012,1986
50153,Magallón,2012,1208
50154,Mainar,2012,157
50155,Malanquilla,2012,123
50156,Maleján,2012,325
50157,Malón,2012,376
50159,Maluenda,2012,1123
50160,Mallén,2012,3714
50161,Manchones,2012,131
50162,Mara,2012,190
50163,María de Huerva,2012,5265
50164,Mediana de Aragón,2012,468
50165,Mequinenza,2012,2449
50166,Mesones de Isuela,2012,318
50167,Mezalocha,2012,210
50168,Mianos,2012,40
50169,Miedes de Aragón,2012,458
50170,Monegrillo,2012,464
50171,Moneva,2012,117
50172,Monreal de Ariza,2012,226
50173,Monterde,2012,169
50174,Montón,2012,133
50175,Morata de Jalón,2012,1266
50176,Morata de Jiloca,2012,280
50177,Morés,2012,402
50178,Moros,2012,441
50179,Moyuela,2012,278
50180,Mozota,2012,107
50181,Muel,2012,1379
50182,Muela (La),2012,5062
50183,Munébrega,2012,470
50184,Murero,2012,140
50185,Murillo de Gállego,2012,202
50186,Navardún,2012,47
50187,Nigüella,2012,74
50188,Nombrevilla,2012,35
50189,Nonaspe,2012,1064
50190,Novallas,2012,948
50191,Novillas,2012,602
50192,Nuévalos,2012,350
50193,Nuez de Ebro,2012,843
50194,Olvés,2012,117
50195,Orcajo,2012,47
50196,Orera,2012,135
50197,Orés,2012,103
50198,Oseja,2012,48
50199,Osera de Ebro,2012,449
50200,Paniza,2012,758
50201,Paracuellos de Jiloca,2012,587
50202,Paracuellos de la Ribera,2012,172
50203,Pastriz,2012,1364
50204,Pedrola,2012,3780
50205,Pedrosas (Las),2012,116
50206,Perdiguera,2012,645
50207,Piedratajada,2012,130
50208,Pina de Ebro,2012,2635
50209,Pinseque,2012,3676
50210,Pintanos (Los),2012,45
50211,Plasencia de Jalón,2012,386
50212,Pleitas,2012,52
50213,Plenas,2012,131
50214,Pomer,2012,35
50215,Pozuel de Ariza,2012,22
50216,Pozuelo de Aragón,2012,327
50217,Pradilla de Ebro,2012,627
50218,Puebla de Albortón,2012,128
50219,Puebla de Alfindén (La),2012,5603
50220,Puendeluna,2012,63
50221,Purujosa,2012,40
50222,Quinto,2012,2077
50223,Remolinos,2012,1153
50224,Retascón,2012,70
50225,Ricla,2012,3188
50227,Romanos,2012,121
50228,Rueda de Jalón,2012,345
50229,Ruesca,2012,75
50230,Sádaba,2012,1577
50231,Salillas de Jalón,2012,373
50232,Salvatierra de Esca,2012,210
50233,Samper del Salz,2012,121
50234,San Martín de la Virgen de Moncayo,2012,297
50235,San Mateo de Gállego,2012,3158
50236,Santa Cruz de Grío,2012,148
50237,Santa Cruz de Moncayo,2012,133
50238,Santa Eulalia de Gállego,2012,124
50239,Santed,2012,65
50240,Sástago,2012,1266
50241,Saviñán,2012,749
50242,Sediles,2012,106
50243,Sestrica,2012,390
50244,Sierra de Luna,2012,291
50245,Sigüés,2012,121
50246,Sisamón,2012,40
50247,Sobradiel,2012,1029
50248,Sos del Rey Católico,2012,646
50249,Tabuenca,2012,387
50250,Talamantes,2012,60
50251,Tarazona,2012,11050
50252,Tauste,2012,7382
50253,Terrer,2012,475
50254,Tierga,2012,197
50255,Tobed,2012,230
50256,Torralba de los Frailes,2012,90
50257,Torralba de Ribota,2012,205
50258,Torralbilla,2012,56
50259,Torrehermosa,2012,80
50260,Torrelapaja,2012,39
50261,Torrellas,2012,290
50262,Torres de Berrellén,2012,1521
50263,Torrijo de la Cañada,2012,281
50264,Tosos,2012,226
50265,Trasmoz,2012,76
50266,Trasobares,2012,139
50267,Uncastillo,2012,731
50268,Undués de Lerda,2012,76
50269,Urrea de Jalón,2012,396
50270,Urriés,2012,41
50271,Used,2012,304
50272,Utebo,2012,18281
50273,Valdehorna,2012,33
50274,Val de San Martín,2012,77
50275,Valmadrid,2012,111
50276,Valpalmas,2012,161
50277,Valtorres,2012,101
50278,Velilla de Ebro,2012,243
50279,Velilla de Jiloca,2012,115
50280,Vera de Moncayo,2012,398
50281,Vierlas,2012,98
50282,Vilueña (La),2012,111
50283,Villadoz,2012,87
50284,Villafeliche,2012,209
50285,Villafranca de Ebro,2012,834
50286,Villalba de Perejil,2012,109
50287,Villalengua,2012,386
50288,Villanueva de Gállego,2012,4611
50289,Villanueva de Jiloca,2012,60
50290,Villanueva de Huerva,2012,559
50291,Villar de los Navarros,2012,114
50292,Villarreal de Huerva,2012,230
50293,Villarroya de la Sierra,2012,553
50294,Villarroya del Campo,2012,78
50295,Vistabella,2012,52
50296,Zaida (La),2012,499
50297,Zaragoza,2012,679624
50298,Zuera,2012,7738
50901,Biel,2012,168
50902,Marracos,2012,106
50903,Villamayor de Gállego,2012,2838
22001,Abiego,2013,279
22002,Abizanda,2013,143
22003,Adahuesca,2013,176
22004,Agüero,2013,150
22006,Aísa,2013,364
22007,Albalate de Cinca,2013,1249
22008,Albalatillo,2013,209
22009,Albelda,2013,794
22011,Albero Alto,2013,123
22012,Albero Bajo,2013,121
22013,Alberuela de Tubo,2013,339
22014,Alcalá de Gurrea,2013,277
22015,Alcalá del Obispo,2013,354
22016,Alcampell,2013,724
22017,Alcolea de Cinca,2013,1125
22018,Alcubierre,2013,416
22019,Alerre,2013,213
22020,Alfántega,2013,140
22021,Almudévar,2013,2514
22022,Almunia de San Juan,2013,663
22023,Almuniente,2013,538
22024,Alquézar,2013,298
22025,Altorricón,2013,1447
22027,Angüés,2013,419
22028,Ansó,2013,447
22029,Antillón,2013,156
22032,Aragüés del Puerto,2013,128
22035,Arén,2013,326
22036,Argavieso,2013,112
22037,Arguis,2013,129
22039,Ayerbe,2013,1111
22040,Azanuy-Alins,2013,181
22041,Azara,2013,197
22042,Azlor,2013,133
22043,Baells,2013,109
22044,Bailo,2013,301
22045,Baldellou,2013,103
22046,Ballobar,2013,863
22047,Banastás,2013,297
22048,Barbastro,2013,17210
22049,Barbués,2013,89
22050,Barbuñales,2013,98
22051,Bárcabo,2013,115
22052,Belver de Cinca,2013,1330
22053,Benabarre,2013,1206
22054,Benasque,2013,2195
22055,Berbegal,2013,385
22057,Bielsa,2013,500
22058,Bierge,2013,246
22059,Biescas,2013,1568
22060,Binaced,2013,1550
22061,Binéfar,2013,9468
22062,Bisaurri,2013,194
22063,Biscarrués,2013,220
22064,Blecua y Torres,2013,211
22066,Boltaña,2013,1071
22067,Bonansa,2013,86
22068,Borau,2013,86
22069,Broto,2013,533
22072,Caldearenas,2013,212
22074,Campo,2013,426
22075,Camporrells,2013,165
22076,Canal de Berdún,2013,385
22077,Candasnos,2013,349
22078,Canfranc,2013,572
22079,Capdesaso,2013,177
22080,Capella,2013,371
22081,Casbas de Huesca,2013,306
22082,Castejón del Puente,2013,349
22083,Castejón de Monegros,2013,611
22084,Castejón de Sos,2013,731
22085,Castelflorite,2013,135
22086,Castiello de Jaca,2013,249
22087,Castigaleu,2013,102
22088,Castillazuelo,2013,181
22089,Castillonroy,2013,342
22090,Colungo,2013,115
22094,Chalamera,2013,113
22095,Chía,2013,100
22096,Chimillas,2013,374
22099,Esplús,2013,672
22102,Estada,2013,221
22103,Estadilla,2013,847
22105,Estopiñán del Castillo,2013,144
22106,Fago,2013,27
22107,Fanlo,2013,118
22109,Fiscal,2013,374
22110,Fonz,2013,987
22111,Foradada del Toscar,2013,197
22112,Fraga,2013,14834
22113,Fueva (La),2013,618
22114,Gistaín,2013,144
22115,Grado (El),2013,448
22116,Grañén,2013,1961
22117,Graus,2013,3513
22119,Gurrea de Gállego,2013,1627
22122,Hoz de Jaca,2013,74
22124,Huerto,2013,255
22125,Huesca,2013,52418
22126,Ibieca,2013,121
22127,Igriés,2013,675
22128,Ilche,2013,211
22129,Isábena,2013,297
22130,Jaca,2013,13221
22131,Jasa,2013,102
22133,Labuerda,2013,156
22135,Laluenga,2013,225
22136,Lalueza,2013,1021
22137,Lanaja,2013,1340
22139,Laperdiguera,2013,95
22141,Lascellas-Ponzano,2013,148
22142,Lascuarre,2013,143
22143,Laspaúles,2013,316
22144,Laspuña,2013,293
22149,Loarre,2013,361
22150,Loporzano,2013,547
22151,Loscorrales,2013,106
22155,Monesma y Cajigar,2013,93
22156,Monflorite-Lascasas,2013,304
22157,Montanuy,2013,253
22158,Monzón,2013,17290
22160,Naval,2013,250
22162,Novales,2013,183
22163,Nueno,2013,558
22164,Olvena,2013,62
22165,Ontiñena,2013,585
22167,Osso de Cinca,2013,805
22168,Palo,2013,23
22170,Panticosa,2013,765
22172,Peñalba,2013,720
22173,Peñas de Riglos (Las),2013,268
22174,Peralta de Alcofea,2013,553
22175,Peralta de Calasanz,2013,240
22176,Peraltilla,2013,201
22177,Perarrúa,2013,107
22178,Pertusa,2013,124
22181,Piracés,2013,102
22182,Plan,2013,312
22184,Poleñino,2013,215
22186,Pozán de Vero,2013,230
22187,Puebla de Castro (La),2013,415
22188,Puente de Montañana,2013,129
22189,Puértolas,2013,214
22190,Pueyo de Araguás (El),2013,153
22193,Pueyo de Santa Cruz,2013,358
22195,Quicena,2013,298
22197,Robres,2013,582
22199,Sabiñánigo,2013,10129
22200,Sahún,2013,326
22201,Salas Altas,2013,302
